order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,cost,region,payment_method,order_status
ORD017315,2025-04-11,CUST02953,PROD003,Headphones,Electronics,5,3500,0.0,10500,North,Credit Card,Completed
ORD017316,2025-04-07,CUST02549,PROD010,Watch,Accessories,5,5500,5.0,15500,North,UPI,Completed
ORD017317,2025-08-27,CUST02788,PROD006,Desk,Furniture,3,12000,10.0,22800,North,Net Banking,Completed
ORD017318,2025-05-13,CUST02094,PROD006,Desk,Furniture,2,12000,0.0,15200,North,UPI,Pending
ORD017319,2025-04-28,CUST02485,PROD006,Desk,Furniture,3,12000,0.0,22800,South,UPI,Completed
ORD017320,2026-07-08,CUST02641,PROD003,Headphones,Electronics,4,3500,20.0,8400,East,Credit Card,Completed
ORD017321,2025-12-28,CUST01400,PROD005,Office Chair,Furniture,2,8500,15.0,10400,East,UPI,Completed
ORD017322,2025-01-09,CUST01221,PROD010,Watch,Accessories,2,5500,5.0,6200,South,UPI,Completed
ORD017323,2025-03-03,CUST01859,PROD002,Smartphone,Electronics,3,28000,10.0,57000,West,Credit Card,Completed
ORD017324,2026-05-10,CUST00708,PROD010,Watch,Accessories,1,5500,0.0,3100,South,UPI,Completed
ORD017325,2025-06-13,CUST00369,PROD003,Headphones,Electronics,3,3500,10.0,6300,North,Debit Card,Completed
ORD017326,2025-04-03,CUST02911,PROD003,Headphones,Electronics,1,3500,0.0,2100,North,UPI,Cancelled
ORD017327,2026-02-08,CUST03184,PROD001,Laptop,Electronics,1,65000,0.0,48000,East,Credit Card,Completed
ORD017328,2026-05-24,CUST03498,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,Debit Card,Completed
ORD017329,2025-08-30,CUST01305,PROD004,Keyboard,Electronics,4,1800,5.0,4000,North,Debit Card,Completed
ORD017330,2026-03-27,CUST02264,PROD005,Office Chair,Furniture,5,8500,5.0,26000,West,Credit Card,Completed
ORD017331,2025-09-13,CUST02655,PROD006,Desk,Furniture,3,12000,15.0,22800,North,Credit Card,Pending
ORD017332,2025-03-08,CUST02361,PROD007,Backpack,Accessories,4,2200,15.0,4800,South,UPI,Cancelled
ORD017333,2026-04-30,CUST00106,PROD010,Watch,Accessories,2,5500,5.0,6200,North,Debit Card,Pending
ORD017334,2026-07-12,CUST01349,PROD006,Desk,Furniture,4,12000,10.0,30400,West,UPI,Completed
ORD017335,2026-08-21,CUST00467,PROD002,Smartphone,Electronics,4,28000,15.0,76000,West,Net Banking,Completed
ORD017336,2025-03-02,CUST02397,PROD008,Shoes,Fashion,2,4500,10.0,5200,North,UPI,Completed
ORD017337,2025-12-09,CUST01284,PROD001,Laptop,Electronics,3,65000,0.0,144000,West,Credit Card,Completed
ORD017338,2025-02-17,CUST00650,PROD009,T-Shirt,Fashion,4,1200,5.0,2600,North,UPI,Pending
ORD017339,2026-08-01,CUST02607,PROD003,Headphones,Electronics,2,3500,0.0,4200,North,UPI,Completed
ORD017340,2025-03-04,CUST03248,PROD008,Shoes,Fashion,4,4500,10.0,10400,East,Credit Card,Completed
ORD017341,2025-06-13,CUST02803,PROD002,Smartphone,Electronics,2,28000,0.0,38000,East,Debit Card,Cancelled
ORD017342,2026-08-11,CUST00036,PROD005,Office Chair,Furniture,3,8500,5.0,15600,North,Debit Card,Completed
ORD017343,2025-12-04,CUST01049,PROD007,Backpack,Accessories,1,2200,10.0,1200,West,COD,Completed
ORD017344,2026-02-17,CUST00386,PROD007,Backpack,Accessories,3,2200,5.0,3600,South,UPI,Completed
ORD017345,2025-10-27,CUST00936,PROD001,Laptop,Electronics,3,65000,0.0,144000,North,COD,Completed
ORD017346,2026-04-02,CUST02504,PROD001,Laptop,Electronics,5,65000,10.0,240000,South,Credit Card,Completed
ORD017347,2025-02-19,CUST00352,PROD010,Watch,Accessories,2,5500,0.0,6200,South,UPI,Completed
ORD017348,INVALID_DATE,CUST00871,PROD006,Desk,Furniture,1,12000,5.0,7600,East,UPI,Completed
ORD017349,2025-02-10,CUST01170,PROD009,T-Shirt,Fashion,1,1200,0.0,650,East,UPI,Completed
ORD017350,2025-04-20,CUST01143,PROD001,Laptop,Electronics,3,65000,5.0,144000,North,Debit Card,Completed
ORD017351,2025-11-04,CUST01433,PROD005,Office Chair,Furniture,5,8500,20.0,26000,South,Credit Card,Completed
ORD017352,2025-09-30,CUST01541,PROD006,Desk,Furniture,5,12000,5.0,38000,West,Credit Card,Pending
ORD017353,2025-04-03,CUST00573,PROD010,Watch,Accessories,5,5500,15.0,15500,North,Net Banking,Completed
ORD017354,2026-04-30,CUST03362,PROD008,Shoes,Fashion,2,4500,0.0,5200,North,COD,Completed
ORD017355,2025-07-03,CUST01752,PROD007,Backpack,Accessories,3,2200,20.0,3600,North,Credit Card,Completed
ORD017356,2026-06-10,CUST01997,PROD003,Headphones,Electronics,5,3500,15.0,10500,South,Credit Card,Cancelled
ORD017357,2025-01-10,CUST03339,PROD010,Watch,Accessories,5,5500,0.0,15500,West,UPI,Completed
ORD017358,2025-05-25,CUST01556,PROD004,Keyboard,Electronics,3,1800,10.0,3000,North,UPI,Completed
ORD017359,2025-06-30,CUST01538,PROD003,Headphones,Electronics,3,3500,0.0,6300,West,COD,Completed
ORD017360,2025-12-28,CUST01754,PROD008,Shoes,Fashion,1,4500,5.0,2600,West,Net Banking,Completed
ORD017361,2025-09-01,CUST00998,PROD010,Watch,Accessories,1,5500,0.0,3100,West,Net Banking,Completed
ORD017362,2025-04-06,CUST01591,PROD009,T-Shirt,Fashion,3,1200,5.0,1950,West,UPI,Completed
ORD017363,2025-12-13,CUST00291,PROD002,Smartphone,Electronics,3,28000,10.0,57000,West,UPI,Completed
ORD017364,2026-08-05,CUST01357,PROD009,T-Shirt,Fashion,3,1200,10.0,1950,West,UPI,Completed
ORD017365,2025-03-23,CUST00904,PROD004,Keyboard,Electronics,2,1800,0.0,2000,East,UPI,Completed
ORD017366,2025-06-03,CUST03096,PROD003,Headphones,Electronics,2,3500,5.0,4200,East,UPI,Completed
ORD017367,2025-10-18,CUST01866,PROD010,Watch,Accessories,3,5500,10.0,9300,South,UPI,Pending
ORD017368,2026-03-18,CUST02693,PROD010,Watch,Accessories,5,5500,0.0,15500,South,UPI,Completed
ORD017369,2025-03-24,CUST00934,PROD004,Keyboard,Electronics,5,1800,15.0,5000,West,Credit Card,Returned
ORD017370,2025-05-21,CUST01042,PROD001,Laptop,Electronics,1,65000,0.0,48000,South,Credit Card,Completed
ORD017371,2025-05-23,CUST03121,PROD003,Headphones,Electronics,2,3500,0.0,4200,South,UPI,Completed
ORD017372,2026-01-09,CUST01188,PROD006,Desk,Furniture,3,12000,0.0,22800,East,COD,Completed
ORD017373,2025-02-20,CUST00280,PROD001,Laptop,Electronics,2,65000,0.0,96000,East,UPI,Completed
ORD017374,2026-02-05,CUST00006,PROD003,Headphones,Electronics,2,3500,0.0,4200,East,UPI,Completed
ORD017375,2025-09-16,CUST01294,PROD002,Smartphone,Electronics,1,28000,0.0,19000,South,Debit Card,Completed
ORD017376,2025-07-19,CUST01961,PROD010,Watch,Accessories,3,5500,0.0,9300,West,Debit Card,Completed
ORD017377,2026-06-08,CUST00292,PROD004,Keyboard,Electronics,5,1800,15.0,5000,West,Credit Card,Completed
ORD017378,2026-05-13,CUST01313,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,Credit Card,Completed
ORD017379,2026-05-03,CUST01308,PROD005,Office Chair,Furniture,1,8500,5.0,5200,East,UPI,Completed
ORD017380,2026-06-22,CUST00748,PROD001,Laptop,Electronics,4,65000,10.0,192000,South,UPI,Completed
ORD017381,2025-05-22,CUST02068,PROD006,Desk,Furniture,5,12000,10.0,38000,East,UPI,Completed
ORD017382,2026-06-04,CUST00806,PROD010,Watch,Accessories,4,5500,5.0,12400,North,UPI,Pending
ORD017383,2025-04-17,CUST00294,PROD009,T-Shirt,Fashion,1,1200,10.0,650,North,COD,Completed
ORD017384,2025-07-20,CUST00554,PROD003,Headphones,Electronics,2,3500,10.0,4200,South,Credit Card,Completed
ORD017385,2025-12-04,CUST03414,PROD001,Laptop,Electronics,4,65000,20.0,192000,West,Debit Card,Cancelled
ORD017386,2025-12-17,CUST00316,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,UPI,Completed
ORD017387,2025-12-06,CUST01855,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,East,Net Banking,Completed
ORD017388,2025-08-17,CUST02252,PROD010,Watch,Accessories,2,5500,0.0,6200,West,Credit Card,Completed
ORD017389,2025-12-26,CUST03373,PROD006,Desk,Furniture,2,12000,5.0,15200,North,UPI,Completed
ORD017390,2025-10-16,CUST03410,PROD005,Office Chair,Furniture,5,8500,0.0,26000,East,Credit Card,Completed
ORD017391,2025-10-17,CUST01663,PROD008,Shoes,Fashion,1,4500,10.0,2600,West,Credit Card,Pending
ORD017392,2025-12-22,CUST00022,PROD007,Backpack,Accessories,2,2200,5.0,2400,East,Net Banking,Pending
ORD017393,2025-12-31,CUST03483,PROD008,Shoes,Fashion,1,4500,0.0,2600,West,Net Banking,Completed
ORD017394,2025-07-20,CUST01272,PROD003,Headphones,Electronics,5,3500,5.0,10500,North,UPI,Completed
ORD017395,2025-03-24,CUST02671,PROD010,Watch,Accessories,1,5500,0.0,3100,East,UPI,Completed
ORD017396,2025-07-01,CUST01585,PROD001,Laptop,Electronics,3,65000,0.0,144000,South,Credit Card,Completed
ORD017397,2025-09-06,CUST03171,PROD001,Laptop,Electronics,1,65000,10.0,48000,North,Credit Card,Completed
ORD017398,2025-04-08,CUST00600,PROD007,Backpack,Accessories,3,2200,5.0,3600,North,Credit Card,Completed
ORD017399,2025-04-18,CUST01533,PROD006,Desk,Furniture,3,12000,10.0,22800,West,Debit Card,Completed
ORD017400,2026-08-01,CUST01453,PROD006,Desk,Furniture,4,12000,0.0,30400,North,UPI,Completed
ORD017401,2025-06-20,CUST00609,PROD010,Watch,Accessories,3,5500,5.0,9300,West,Credit Card,Completed
ORD017402,2026-03-25,CUST00100,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,West,UPI,Completed
ORD017403,2025-03-19,CUST00818,PROD008,Shoes,Fashion,2,4500,5.0,5200,South,UPI,Completed
ORD017404,2026-08-14,CUST02487,PROD002,Smartphone,Electronics,5,28000,15.0,95000,South,UPI,Completed
ORD017405,2025-05-09,CUST03360,PROD001,Laptop,Electronics,4,65000,20.0,192000,South,Net Banking,Completed
ORD017406,2025-08-28,CUST03343,PROD002,Smartphone,Electronics,4,28000,5.0,76000,South,Net Banking,Completed
ORD017407,2026-04-20,CUST03477,PROD007,Backpack,Accessories,4,2200,5.0,4800,West,Net Banking,Completed
ORD017408,2025-05-03,CUST00053,PROD008,Shoes,Fashion,2,4500,0.0,5200,South,Credit Card,Completed
ORD017409,2025-11-30,CUST01370,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,Credit Card,Completed
ORD017410,2026-04-22,CUST00462,PROD002,Smartphone,Electronics,5,28000,15.0,95000,East,UPI,Cancelled
ORD017411,2025-01-15,CUST00055,PROD003,Headphones,Electronics,3,3500,0.0,6300,North,UPI,Completed
ORD017412,2025-01-16,CUST00640,PROD004,Keyboard,Electronics,2,1800,5.0,2000,West,Credit Card,Completed
ORD017413,2026-04-24,CUST01087,PROD007,Backpack,Accessories,2,2200,10.0,2400,South,Net Banking,Cancelled
ORD017414,2025-06-09,CUST00511,PROD001,Laptop,Electronics,2,65000,5.0,96000,South,UPI,Completed
ORD017415,2026-07-07,CUST02581,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,North,Credit Card,Completed
ORD017416,2026-07-17,CUST00942,PROD001,Laptop,Electronics,2,65000,0.0,96000,South,Credit Card,Completed
ORD017417,2026-06-19,CUST00722,PROD006,Desk,Furniture,5,12000,20.0,38000,North,UPI,Completed
ORD017418,2026-08-29,CUST03279,PROD010,Watch,Accessories,2,5500,5.0,6200,West,Credit Card,Completed
ORD017419,2026-05-15,CUST01986,PROD002,Smartphone,Electronics,5,28000,0.0,95000,West,COD,Completed
ORD017420,2025-08-21,CUST03336,PROD007,Backpack,Accessories,5,2200,5.0,6000,South,Credit Card,Completed
ORD017421,2026-08-26,CUST00251,PROD006,Desk,Furniture,4,12000,0.0,30400,West,COD,Completed
ORD017422,2025-07-29,CUST02841,PROD009,T-Shirt,Fashion,1,1200,15.0,650,East,COD,Completed
ORD017423,2025-12-22,CUST00598,PROD006,Desk,Furniture,4,12000,5.0,30400,South,UPI,Pending
ORD017424,2025-01-04,CUST02867,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,South,COD,Completed
ORD017425,2026-08-08,CUST02448,PROD005,Office Chair,Furniture,5,8500,10.0,26000,North,COD,Completed
ORD017426,2025-12-26,CUST03135,PROD002,Smartphone,Electronics,3,28000,0.0,57000,East,Net Banking,Completed
ORD017427,2026-07-30,CUST00663,PROD007,Backpack,Accessories,3,2200,20.0,3600,West,UPI,Completed
ORD017428,2025-08-03,CUST02989,PROD010,Watch,Accessories,2,5500,0.0,6200,South,UPI,Completed
ORD017429,2025-07-10,CUST02982,PROD005,Office Chair,Furniture,2,8500,5.0,10400,West,UPI,Completed
ORD017430,2025-11-14,CUST01813,PROD009,T-Shirt,Fashion,4,1200,5.0,2600,East,UPI,Completed
ORD017431,2026-06-09,CUST00402,PROD009,T-Shirt,Fashion,5,1200,20.0,3250,South,Net Banking,Completed
ORD017432,2025-11-30,CUST00406,PROD007,Backpack,Accessories,2,2200,15.0,2400,West,Credit Card,Completed
ORD017433,2026-04-27,CUST03416,PROD008,Shoes,Fashion,5,4500,15.0,13000,East,UPI,Completed
ORD017434,2025-05-11,CUST00336,PROD006,Desk,Furniture,1,12000,15.0,7600,South,COD,Completed
ORD017435,2026-04-16,CUST03287,PROD009,T-Shirt,Fashion,1,1200,5.0,650,North,UPI,Completed
ORD017436,2026-03-21,CUST00578,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,Credit Card,Completed
ORD017437,2026-06-29,CUST03008,PROD006,Desk,Furniture,1,12000,5.0,7600,West,UPI,Completed
ORD017438,2025-02-04,CUST01731,PROD001,Laptop,Electronics,3,65000,15.0,144000,West,Credit Card,Completed
ORD017439,2025-08-22,CUST01597,PROD002,Smartphone,Electronics,5,28000,0.0,95000,East,Debit Card,Completed
ORD017440,2025-02-23,CUST01378,PROD006,Desk,Furniture,2,12000,0.0,15200,North,UPI,Completed
ORD017441,2025-08-31,CUST03450,PROD008,Shoes,Fashion,2,4500,5.0,5200,North,UPI,Completed
ORD017442,2026-04-06,CUST01709,PROD001,Laptop,Electronics,1,65000,20.0,48000,South,Debit Card,Completed
ORD017443,2026-01-24,CUST03416,PROD001,Laptop,Electronics,4,65000,10.0,192000,East,Credit Card,Completed
ORD017444,2026-04-03,CUST00286,PROD001,Laptop,Electronics,2,65000,15.0,96000,North,Debit Card,Completed
ORD017445,2026-03-24,CUST03158,PROD006,Desk,Furniture,1,12000,0.0,7600,South,Credit Card,Completed
ORD017446,2026-08-26,CUST00914,PROD004,Keyboard,Electronics,3,1800,0.0,3000,West,UPI,Completed
ORD017447,2026-06-19,CUST02127,PROD001,Laptop,Electronics,1,65000,0.0,48000,East,UPI,Completed
ORD017448,2025-12-22,CUST03331,PROD008,Shoes,Fashion,5,4500,0.0,13000,South,UPI,Returned
ORD017449,2026-06-16,CUST01000,PROD006,Desk,Furniture,4,12000,0.0,30400,South,Debit Card,Completed
ORD017450,2025-01-30,CUST01238,PROD001,Laptop,Electronics,5,65000,5.0,240000,West,UPI,Completed
ORD017451,2026-03-14,CUST01469,PROD007,Backpack,Accessories,5,2200,15.0,6000,West,UPI,Completed
ORD017452,2025-11-13,CUST00319,PROD010,Watch,Accessories,5,5500,0.0,15500,South,Credit Card,Completed
ORD017453,2026-08-04,CUST03019,PROD005,Office Chair,Furniture,3,8500,10.0,15600,North,Credit Card,Completed
ORD017454,2025-11-02,CUST00790,PROD010,Watch,Accessories,1,5500,15.0,3100,North,Credit Card,Completed
ORD017455,2025-04-19,CUST02482,PROD005,Office Chair,Furniture,1,8500,5.0,5200,North,COD,Completed
ORD017456,2026-03-16,CUST00572,PROD001,Laptop,Electronics,1,65000,5.0,48000,East,Debit Card,Completed
ORD017457,2026-07-31,CUST01926,PROD002,Smartphone,Electronics,2,28000,15.0,38000,South,Credit Card,Completed
ORD017458,2025-01-10,CUST02954,PROD001,Laptop,Electronics,5,65000,0.0,240000,North,UPI,Completed
ORD017459,2025-02-08,CUST01646,PROD004,Keyboard,Electronics,2,1800,10.0,2000,North,Credit Card,Completed
ORD017460,2026-02-06,CUST01954,PROD004,Keyboard,Electronics,1,1800,15.0,1000,East,UPI,Returned
ORD017461,2025-12-04,CUST02275,PROD005,Office Chair,Furniture,5,8500,10.0,26000,North,UPI,Completed
ORD017462,2025-11-30,CUST01315,PROD005,Office Chair,Furniture,3,8500,10.0,15600,South,COD,Completed
ORD017463,2025-02-24,CUST02018,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,South,Net Banking,Pending
ORD017464,2025-12-14,CUST02405,PROD001,Laptop,Electronics,2,65000,0.0,96000,West,Net Banking,Completed
ORD017465,2025-12-11,CUST00743,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,South,Debit Card,Completed
ORD017466,2026-05-31,CUST01793,PROD003,Headphones,Electronics,2,3500,0.0,4200,North,Net Banking,Completed
ORD017467,2025-08-25,CUST01580,PROD010,Watch,Accessories,5,5500,10.0,15500,West,UPI,Completed
ORD017468,2025-07-31,CUST02012,PROD002,Smartphone,Electronics,5,28000,0.0,95000,West,UPI,Completed
ORD017469,2025-02-19,CUST03304,PROD002,Smartphone,Electronics,3,28000,10.0,57000,South,COD,Completed
ORD017470,2025-12-11,CUST03027,PROD002,Smartphone,Electronics,4,28000,15.0,76000,West,UPI,Completed
ORD017471,2026-01-29,CUST00225,PROD003,Headphones,Electronics,1,3500,5.0,2100,West,COD,Completed
ORD017472,2025-06-20,CUST03492,PROD010,Watch,Accessories,4,5500,0.0,12400,East,Net Banking,Completed
ORD017473,2026-03-20,CUST02300,PROD005,Office Chair,Furniture,5,8500,5.0,26000,South,UPI,Completed
ORD017474,2026-07-24,CUST02093,PROD002,Smartphone,Electronics,1,28000,15.0,19000,West,Credit Card,Cancelled
ORD017475,2025-04-16,CUST02389,PROD007,Backpack,Accessories,1,2200,5.0,1200,East,Credit Card,Completed
ORD017476,2025-12-14,CUST03251,PROD006,Desk,Furniture,1,12000,15.0,7600,East,Credit Card,Completed
ORD017477,2026-02-26,CUST03166,PROD008,Shoes,Fashion,5,4500,15.0,13000,North,UPI,Completed
ORD017478,2025-01-12,CUST01820,PROD008,Shoes,Fashion,2,4500,20.0,5200,East,Net Banking,Completed
ORD017479,2025-04-19,CUST01278,PROD008,Shoes,Fashion,3,4500,0.0,7800,East,Credit Card,Completed
ORD017480,2025-08-29,CUST02319,PROD002,Smartphone,Electronics,2,28000,10.0,38000,North,COD,Completed
ORD017481,2025-03-25,CUST00787,PROD005,Office Chair,Furniture,2,8500,10.0,10400,East,Credit Card,Completed
ORD017482,2025-08-04,CUST02301,PROD007,Backpack,Accessories,1,2200,0.0,1200,West,Net Banking,Returned
ORD017483,2025-03-31,CUST02586,PROD006,Desk,Furniture,3,12000,5.0,22800,West,Debit Card,Completed
ORD017484,2026-06-29,CUST00944,PROD010,Watch,Accessories,5,5500,0.0,15500,West,Credit Card,Completed
ORD017485,2025-12-30,CUST00005,PROD010,Watch,Accessories,2,5500,0.0,6200,North,UPI,Returned
ORD017486,2025-07-19,CUST03048,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,North,Credit Card,Completed
ORD017487,2026-04-18,CUST03424,PROD003,Headphones,Electronics,4,3500,15.0,8400,North,Credit Card,Completed
ORD017488,2025-01-12,CUST00928,PROD006,Desk,Furniture,4,12000,15.0,30400,North,UPI,Completed
ORD017489,2025-12-29,CUST01557,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,South,COD,Completed
ORD017490,2026-02-19,CUST02908,PROD003,Headphones,electronics,2,3500,0.0,4200,South,Net Banking,Completed
ORD017491,2026-05-07,CUST00337,PROD008,Shoes,Fashion,2,4500,10.0,5200,West,Debit Card,Completed
ORD017492,2025-05-15,CUST01881,PROD003,Headphones,Electronics,2,3500,0.0,4200,East,UPI,Returned
ORD017493,2025-12-26,CUST02272,PROD002,Smartphone,Electronics,3,28000,15.0,57000,North,Credit Card,Completed
ORD017494,2026-04-11,CUST02259,PROD003,Headphones,Electronics,3,3500,15.0,6300,North,Debit Card,Completed
ORD017495,2026-04-29,CUST02177,PROD010,Watch,Accessories,3,5500,5.0,9300,East,Net Banking,Completed
ORD017496,2025-04-17,CUST00659,PROD010,Watch,Accessories,2,5500,5.0,6200,East,Net Banking,Completed
ORD017497,2026-08-16,CUST01938,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,South,Credit Card,Completed
ORD017498,2025-06-16,CUST03045,PROD003,Headphones,Electronics,4,3500,0.0,8400,West,Net Banking,Completed
ORD017499,2025-08-26,CUST02777,PROD008,Shoes,Fashion,5,4500,5.0,13000,West,UPI,Completed
ORD017500,2025-04-27,CUST00737,PROD003,Headphones,Electronics,5,3500,0.0,10500,East,UPI,Returned
ORD017501,2025-04-02,CUST03326,PROD002,Smartphone,Electronics,4,28000,20.0,76000,South,Credit Card,Completed
ORD017502,2025-06-05,CUST03453,PROD003,Headphones,Electronics,1,3500,15.0,2100,East,Credit Card,Cancelled
ORD017503,2025-03-24,CUST01598,PROD002,Smartphone,Electronics,5,28000,20.0,95000,East,UPI,Completed
ORD017504,2026-03-21,CUST03358,PROD007,Backpack,Accessories,3,2200,5.0,3600,North,Debit Card,Completed
ORD017505,2025-12-29,CUST00291,PROD007,Backpack,Accessories,2,2200,15.0,2400,North,Debit Card,Completed
ORD017506,2025-08-25,CUST03368,PROD001,Laptop,Electronics,3,65000,15.0,144000,North,UPI,Completed
ORD017507,2025-11-29,CUST02745,PROD002,Smartphone,Electronics,1,28000,20.0,19000,North,Credit Card,Completed
ORD017508,2026-01-02,CUST01175,PROD005,Office Chair,Furniture,4,8500,20.0,20800,West,Credit Card,Completed
ORD017509,2025-04-22,CUST01737,PROD002,Smartphone,Electronics,1,28000,10.0,19000,East,UPI,Completed
ORD017510,2025-06-30,CUST02307,PROD009,T-Shirt,Fashion,4,1200,20.0,2600,North,UPI,Cancelled
ORD017511,2026-06-20,CUST02145,PROD005,Office Chair,Furniture,5,8500,15.0,26000,South,COD,Completed
ORD017512,2025-01-08,CUST01207,PROD005,Office Chair,Furniture,3,8500,20.0,15600,South,UPI,Completed
ORD017513,2026-08-04,CUST01975,PROD001,Laptop,Electronics,2,65000,0.0,96000,South,UPI,Completed
ORD017514,2026-08-09,CUST00491,PROD008,Shoes,Fashion,4,4500,20.0,10400,West,Net Banking,Completed
ORD017515,2025-06-03,CUST02722,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,Credit Card,Completed
ORD017516,2025-07-14,CUST00919,PROD008,Shoes,Fashion,1,4500,15.0,2600,South,Credit Card,Cancelled
ORD017517,2025-05-06,CUST02965,PROD006,Desk,Furniture,3,12000,0.0,22800,West,Net Banking,Completed
ORD017518,2025-12-07,CUST01338,PROD003,Headphones,Electronics,2,3500,0.0,4200,West,Debit Card,Completed
ORD017519,2025-05-10,CUST00380,PROD001,Laptop,Electronics,1,65000,5.0,48000,South,COD,Completed
ORD017520,2026-04-25,CUST02913,PROD004,Keyboard,Electronics,1,1800,0.0,1000,North,Net Banking,Completed
ORD017521,2025-08-24,CUST01626,PROD006,Desk,Furniture,3,12000,10.0,22800,South,Credit Card,Completed
ORD017522,2026-08-11,CUST00509,PROD002,Smartphone,Electronics,4,28000,20.0,76000,West,UPI,Completed
ORD017523,2026-06-02,CUST02240,PROD001,Laptop,Electronics,3,65000,10.0,144000,South,UPI,Completed
ORD017524,2025-09-01,CUST03311,PROD003,Headphones,Electronics,2,3500,20.0,4200,South,UPI,Completed
ORD017525,2025-12-28,CUST00644,PROD001,Laptop,Electronics,3,65000,0.0,144000,North,UPI,Completed
ORD017526,2025-01-15,CUST00324,PROD001,Laptop,Electronics,5,65000,15.0,240000,North,UPI,Pending
ORD017527,2025-02-11,CUST03179,PROD005,Office Chair,Furniture,5,8500,5.0,26000,East,Credit Card,Pending
ORD017528,2025-11-04,CUST03203,PROD008,Shoes,Fashion,1,4500,20.0,2600,East,Debit Card,Completed
ORD017529,2025-10-15,CUST03296,PROD005,Office Chair,Furniture,4,8500,0.0,20800,South,Credit Card,Completed
ORD017530,2025-08-30,CUST01529,PROD001,Laptop,Electronics,4,65000,15.0,192000,East,Credit Card,Completed
ORD017531,2025-02-24,CUST03477,PROD004,Keyboard,Electronics,2,1800,5.0,2000,South,Net Banking,Completed
ORD017532,2026-05-25,CUST02999,PROD001,Laptop,Electronics,2,65000,10.0,96000,South,Credit Card,Returned
ORD017533,2025-09-04,CUST00550,PROD007,Backpack,Accessories,4,2200,15.0,4800,North,UPI,Completed
ORD017534,2025-10-13,CUST01372,PROD003,Headphones,Electronics,5,3500,10.0,10500,South,Net Banking,Completed
ORD017535,2025-09-02,CUST02945,PROD004,Keyboard,Electronics,2,1800,15.0,2000,West,Net Banking,Completed
ORD017536,2025-10-29,CUST02409,PROD010,Watch,Accessories,5,5500,0.0,15500,West,UPI,Completed
ORD017537,2026-01-29,CUST01725,PROD006,Desk,Furniture,5,12000,0.0,38000,South,Net Banking,Completed
ORD017538,2026-04-09,CUST02609,PROD008,Shoes,Fashion,1,4500,0.0,2600,South,UPI,Completed
ORD017539,2025-11-30,CUST01264,PROD004,Keyboard,Electronics,2,1800,0.0,2000,North,UPI,Completed
ORD017540,2025-04-11,CUST02360,PROD010,Watch,Accessories,3,5500,5.0,9300,South,COD,Completed
ORD017541,2026-06-15,CUST00791,PROD008,Shoes,Fashion,4,4500,5.0,10400,South,UPI,Completed
ORD017542,2025-06-22,CUST03361,PROD006,Desk,Furniture,2,12000,15.0,15200,South,Debit Card,Completed
ORD017543,2025-01-10,CUST02973,PROD006,Desk,Furniture,3,12000,10.0,22800,West,UPI,Completed
ORD017544,2025-01-24,CUST02366,PROD007,Backpack,Accessories,1,2200,0.0,1200,South,UPI,Pending
ORD017545,2026-04-15,CUST02899,PROD002,Smartphone,Electronics,1,28000,0.0,19000,South,UPI,Pending
ORD017546,2025-08-23,CUST00441,PROD003,Headphones,Electronics,3,3500,15.0,6300,West,UPI,Completed
ORD017547,2025-01-14,CUST00488,PROD007,Backpack,Accessories,4,2200,15.0,4800,South,UPI,Completed
ORD017548,2026-05-08,CUST00611,PROD005,Office Chair,Furniture,3,8500,10.0,15600,South,UPI,Cancelled
ORD017549,2025-07-04,CUST02814,PROD008,Shoes,Fashion,2,4500,10.0,5200,East,Credit Card,Completed
ORD017550,2026-08-17,CUST00105,PROD006,Desk,Furniture,3,12000,5.0,22800,East,Credit Card,Completed
ORD017551,2026-06-18,CUST00579,PROD001,Laptop,Electronics,4,65000,20.0,192000,North,Net Banking,Completed
ORD017552,2025-01-30,CUST00372,PROD007,Backpack,Accessories,4,2200,10.0,4800,West,Debit Card,Completed
ORD017553,2026-02-24,CUST00503,PROD007,Backpack,Accessories,3,2200,15.0,3600,North,Credit Card,Completed
ORD017554,2026-01-02,CUST00223,PROD004,Keyboard,Electronics,1,1800,15.0,1000,West,COD,Completed
ORD017555,2025-04-15,CUST00401,PROD008,Shoes,Fashion,1,4500,0.0,2600,West,Credit Card,Completed
ORD017556,2025-07-28,CUST00477,PROD004,Keyboard,Electronics,2,1800,0.0,2000,South,UPI,Completed
ORD017557,2025-10-25,CUST02460,PROD002,Smartphone,Electronics,2,28000,0.0,38000,East,Credit Card,Completed
